,family,EMOBON00001,EMOBON00084,EMOBON00086,EMOBON00088,EMOBON00091,EMOBON00092,EMOBON00093,EMOBON00094,EMOBON00095,EMOBON00097,EMOBON00098,EMOBON00099,EMOBON00120,EMOBON00121,EMOBON00122,EMOBON00123,EMOBON00124,EMOBON00125,EMOBON00126,EMOBON00129,EMOBON00130,EMOBON00131,EMOBON00135,EMOBON00136,EMOBON00137,EMOBON00138,EMOBON00139,EMOBON00140,EMOBON00141,EMOBON00142,EMOBON00143,EMOBON00144,EMOBON00145,EMOBON00147,EMOBON00148,EMOBON00149,EMOBON00153,EMOBON00155,EMOBON00156,EMOBON00157,EMOBON00158,EMOBON00193,EMOBON00194,EMOBON00195,EMOBON00224,EMOBON00225,EMOBON00226,EMOBON00227,EMOBON00236,EMOBON00237,EMOBON00238,EMOBON00241,EMOBON00242,EMOBON00243
206,Lactobacillaceae,0.013052116735521604,,0.02081076444648586,,0.010217388648599704,0.015348933503616631,,0.007679594626401523,0.018223029752807485,0.017442155257954565,,0.03518657752744984,,0.005306477404737652,,,0.005523428983933594,,0.014309095175803562,,,,,0.010988347541611645,,,0.008077396861210942,0.023328927174298356,0.03877758913183279,0.018278756253377788,0.019097920182634297,,0.021869354526915637,,0.008037120776774875,0.01025546633845091,,0.014786041468221177,,0.006197804754462675,0.007310183709783566,0.0100855863477755,0.023735633163877067,0.0069887362453397725,0.014265349750363764,0.01686398190023522,0.00765817123416611,0.015332536913905662,0.019365781294143573,0.022466035765052347,0.010684346079267205,0.012219680491303427,0.011185934253567072,0.017630351458565147
207,Legionellaceae,0.030609927017672834,0.011533940982981885,0.02081076444648586,0.027897968424347944,,0.012532351726590002,,0.020318297551246416,0.021042142266467924,0.017442155257954565,0.01736833685729687,,,0.012998161973215577,,,,0.005028936776652038,0.03199610950961107,,0.034725924318169066,0.030285470961962657,0.025930872916348657,0.03726329949823674,0.03662856225797662,0.039875913139011086,0.03230958744484377,0.037409508294524906,0.02150993630056896,0.05039105346482669,0.07272271345242091,0.017715910735533164,0.028930436705861692,0.016506580215452107,0.01607424155354975,0.005920996251169778,0.022027286681836327,0.03912018860000158,0.0407338964565998,0.04638012388263584,0.03349947019411628,0.024704540308830143,0.01582375544258471,0.025198246883266228,0.02470831055537004,0.02065407534355367,0.017124191462928883,0.015332536913905662,0.024276291598590627,0.025474090105633382,0.02723984457408102,0.03346497325296349,0.020422628391494658,0.019313082381200476
208,Lentimicrobiaceae,,,,0.010544440933536733,0.014449569598886611,0.015348933503616631,,0.007679594626401523,0.014879041487311537,0.017442155257954565,,,,,,,,,,,,0.006947963546354251,,,0.008190395512691892,,,,0.01388460417834766,,,,0.010934677263457818,,,,,0.0073930207341105884,,0.010734912730121303,0.007310183709783566,0.014263172997509043,,0.009883565582007928,0.014265349750363764,0.011924635959463524,0.00765817123416611,0.007666268456952831,0.010351445518554417,0.014707472779848216,0.018505830254940132,0.012219680491303427,0.006458202152434404,0.011150413311667513
209,Lentisphaeraceae,0.015985513032634416,0.03647352390418413,0.013161883100029722,0.027897968424347944,0.028899139197773222,,,0.010860586874184576,0.018223029752807485,0.01424146013213046,,,,,,,,,0.020236116462908824,0.022481846213074776,0.033799732757836154,0.030285470961962657,0.031758703615005074,0.03474820595300464,0.016380791025383784,0.015227865863750205,0.00989275037996262,0.015272367808333498,,0.00817450830534042,,0.037996395469454,0.045084829339276454,0.02130990342576095,0.01607424155354975,0.014503419584298021,0.006109270122361993,0.022179062202331765,0.010636291819660498,0.010734912730121303,0.007310183709783566,,0.019380063324460368,0.013977472490679545,,0.00843199095011761,,,,0.01698272673708892,,,0.011185934253567072,0.007884532865712847
210,Leptolyngbyaceae,0.00922924025252575,,,0.010544440933536733,,0.023445883205722322,0.036734678577813026,,0.014879041487311537,,,,0.010650660101772213,0.010612954809475304,0.0680526347634445,0.037169841622987546,0.019915006417956533,0.015086810329956114,0.06070834938872647,0.04496369242614955,0.029808562419225932,0.03930361711251219,0.015879351807502537,0.015539870121416246,0.02006228979767616,0.011511184592495094,0.015111425815827282,0.015272367808333498,,,0.009548960091317149,0.03543182147106633,0.0318797885544406,0.009530078530791424,0.054510405222319286,0.055543868260684345,0.019319208427879472,0.03912018860000158,0.019419123192785753,0.008765019540701566,0.016346067703087646,0.024704540308830143,0.007911877721292355,,0.02470831055537004,0.018854504950126014,0.03063268493666444,0.028684550000949625,,,0.013085598064755342,,,0.007884532865712847
211,Leptospiraceae,,,,,,,,,0.014879041487311537,,0.014181187660383902,,,,,0.016622858516380252,,,,0.01589706591085828,0.011266577585945386,,,,,,0.012771485823260773,0.00881750566530432,0.0062093837566925955,,,,0.007731984443077383,,,,,,,,0.012661609598007476,,0.011189084777289188,,,0.018854504950126014,0.017124191462928883,0.015332536913905662,0.012677879810338969,0.01698272673708892,0.007554973565193743,,0.011185934253567072,0.017630351458565147
212,Leptotrichiaceae,0.00922924025252575,,,,,,0.018367339288906513,,,,,,,,,,0.005523428983933594,,0.014309095175803562,0.022481846213074776,,,,,,,,0.00881750566530432,,0.014158663711743371,,0.00792279613759409,0.021869354526915637,0.006738783154362946,0.008037120776774875,0.014503419584298021,,0.01045531018908469,,,0.017906220014975525,0.014263172997509043,,,0.014265349750363764,0.01686398190023522,0.00765817123416611,0.020283039820956066,,,,,,
213,Leuconostocaceae,,,,,,,,,,0.02014046606685463,,,0.005325330050886107,,,,,,,,,,,,,,,,,,,0.00792279613759409,,,,,,0.0073930207341105884,,0.008765019540701566,0.010338160945814785,,,,,,,,0.012677879810338969,,0.010684346079267205,,,
214,Lewinellaceae,0.03197102606526883,0.041586215622316715,0.027920570379646903,0.025828499910081307,0.03683931867386995,0.030697867007233263,,0.013301448074460369,0.018223029752807485,0.022517725612007385,0.024562537539453734,,,0.005306477404737652,0.044550907149238234,,,,,,0.029808562419225932,0.03258883771649866,0.009167948040618362,0.02576995924179615,0.027164468800209552,0.011511184592495094,0.015111425815827282,,0.01642848521517261,0.011560500511143929,,0.09171299590284554,0.08679131011758508,0.016506580215452107,0.02784140306388305,0.027133413510535272,,0.012805087532889699,0.0061408659452604035,,0.010338160945814785,0.0174687479784702,0.03262150754185955,0.02706725908923709,0.017471413945365305,0.023849271918927047,0.021660579244666432,0.022998805370858494,0.023146535844873237,,0.013085598064755342,0.02116510746319576,0.03163859985841663,0.030536664481530893
215,Limnochordaceae,,,,,,,,,0.010521071133233962,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.007554973565193743,0.008640618939333617,,
216,Listeriaceae,,,,,,,,,,,,,,,,,,,0.014309095175803562,,,,,,,,,,0.040241406024030396,,,0.00792279613759409,,,,,,,0.0061408659452604035,,,,,,,,,0.007666268456952831,,,,,,
217,Litoricolaceae,,,,,,,,,,,,,0.005325330050886107,,,,,,,,0.011266577585945386,0.006947963546354251,,,,,0.008077396861210942,,,,,,,0.006738783154362946,,,,,0.0061408659452604035,0.01239560950892535,,,,,,,,,,,,,,
218,Magnetococcaceae,0.015985513032634416,,0.01861371358643127,,,0.012532351726590002,,,,,0.020055227919872895,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.012104846257626636,,0.011924635959463524,,,,,0.01998858121516967,,0.014440979025278787,
219,Marinifilaceae,0.05138623497400922,0.011533940982981885,0.08580497996270986,0.0316333228006102,0.017697036260052198,0.012532351726590002,,0.018811088266103344,0.014879041487311537,0.01424146013213046,0.028362375320767803,,,,,,0.04313935943166077,0.043841254405762815,0.062371899844833094,0.07109384003894745,0.013798683116522041,0.009825904278128048,0.020500155033008657,0.015539870121416246,0.016380791025383784,0.014098264293300244,0.013990461756514725,0.00881750566530432,0.05690994216814615,0.018278756253377788,0.016539284037608848,0.03543182147106633,0.029945846981173533,0.020216349463088836,0.035032997262992804,0.04186776600582277,0.03665562073417196,0.023378784308639544,0.02297701642527213,0.018593414263388026,0.03349947019411628,0.014263172997509043,0.01582375544258471,0.022100324501447,0.014265349750363764,0.027965750217212447,0.02297451370249833,0.015332536913905662,0.019365781294143573,0.01698272673708892,0.007554973565193743,0.012219680491303427,0.00913327707251985,0.019313082381200476
220,Marinilabiliaceae,0.022606929332243453,0.030515939477465934,0.026323766200059443,0.010544440933536733,,0.01981538794718409,,0.013301448074460369,0.010521071133233962,0.031844872954296846,0.020055227919872895,,0.005325330050886107,,,,,,,,,0.019651808556256097,,0.007769935060708123,0.008190395512691892,0.005755592296247547,0.005711582094897191,,0.02150993630056896,,0.009548960091317149,0.04619744315097729,0.0463919066584643,0.009530078530791424,0.013920701531941524,0.013239750112137042,0.006109270122361993,0.01956009430000079,0.012281731890520807,0.010734912730121303,0.007310183709783566,0.033450105706302205,0.01582375544258471,0.015627289321396377,0.033455210644249715,0.02065407534355367,0.01531634246833222,0.01714229740350895,0.025355759620677938,0.01698272673708892,0.02266492069558123,0.012219680491303427,0.019374606457303212,0.011150413311667513
221,Mariprofundaceae,,,0.022797050252533636,0.018263507434294623,,,,,0.014879041487311537,0.02014046606685463,,,,0.005306477404737652,,,,,,,,,,0.007769935060708123,,,,,,,,,,0.006738783154362946,,,,,,,,,0.01769149641447584,0.015627289321396377,,0.01460463673456467,0.018758611886567078,,0.012677879810338969,0.012008601238833667,0.013085598064755342,0.012219680491303427,0.006458202152434404,0.011150413311667513
222,Melioribacteraceae,,,,0.010544440933536733,,0.021706669928777428,0.008214123843159522,,0.010521071133233962,,,,,,,,,,,,,,,,0.008190395512691892,,,,0.0062093837566925955,,,,,,,,,,,,,,0.011189084777289188,,,0.011924635959463524,0.00765817123416611,,0.007319577321252926,,,0.008640618939333617,,0.007884532865712847
223,Merismopediaceae,,,,,,0.028023190378592102,0.043465057854572435,,,,,,,,,,,,,,,0.013895927092708501,,,,,,0.00881750566530432,,,,0.011204525749702736,0.007731984443077383,,0.008037120776774875,0.01025546633845091,0.010581566249093503,0.0073930207341105884,,,,0.022552056666569856,,,0.022555498415031947,0.02065407534355367,0.018758611886567078,0.015332536913905662,0.007319577321252926,,,,,
224,Methylacidiphilaceae,,,,,,,,,,,,,,,,,,,,,,0.006947963546354251,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
225,Methylobacteriaceae,0.015985513032634416,,,0.014912091375849666,0.014449569598886611,0.008861710890086728,,0.015359189252803046,0.018223029752807485,,,0.22782616597915592,0.007531153982076137,0.00919108847422185,0.0315022485532386,0.016622858516380252,,0.007111990593858149,0.028618190351607124,0.03179413182171656,,,,,,0.005755592296247547,,0.00881750566530432,,0.018278756253377788,0.009548960091317149,0.011204525749702736,,,,0.01025546633845091,,0.02091062037816938,0.0061408659452604035,0.01239560950892535,0.007310183709783566,,0.007911877721292355,,,,,,0.010351445518554417,0.012008601238833667,,0.008640618939333617,0.006458202152434404,0.007884532865712847
226,Methylococcaceae,0.02768772075757725,0.030515939477465934,0.027920570379646903,0.03334445000308822,0.04086955459439882,0.04060946094063692,0.018367339288906513,0.034344191248551814,0.029758082974623075,0.030210699100281943,0.026530572781351448,,,0.005306477404737652,,,0.013529582641136649,,,,0.019514284806274117,0.017018965440026172,0.01715166025386969,0.01737410297650232,0.02006228979767616,0.01627927336968677,0.02212086233403329,0.021598389684095495,0.03457238559564864,0.031659734530017664,0.028646880273951448,0.01584559227518818,0.024450681673113057,0.009530078530791424,0.01607424155354975,,0.008639812663245068,0.014786041468221177,0.012281731890520807,0.010734912730121303,0.007310183709783566,0.0390613079616714,0.03710999595374555,0.04014723318148529,0.039067269244874615,0.04381391020369401,0.025399280564021926,0.028684550000949625,0.021958731963758776,0.022466035765052347,0.03021989426077497,0.0386420226320442,0.02815065053941843,0.03250876181398797
227,Methylocystaceae,,,,,,,0.008214123843159522,,,0.010070233033427314,,,,,,,0.005523428983933594,0.007111990593858149,,,,0.006947963546354251,,,,0.005755592296247547,0.005711582094897191,0.015272367808333498,,0.014158663711743371,0.013504268867700139,0.011204525749702736,0.015463968886154766,0.006738783154362946,0.017971548400244536,0.008373553201164553,0.012218540244723986,,0.010636291819660498,0.013858712742249934,0.010338160945814785,,,,,,0.013264341670638157,0.007666268456952831,0.012677879810338969,,0.015109947130387486,,0.011185934253567072,
228,Methylophilaceae,,,0.026323766200059443,,0.010217388648599704,,0.011616525342008407,0.015359189252803046,0.010521071133233962,0.01424146013213046,,,,0.00919108847422185,,,0.020666778858056414,0.027999934967968498,,0.022481846213074776,0.01593334682357269,0.012034225871422,0.015879351807502537,0.042557687031001115,0.05370801506419605,0.025739791250367246,0.025542971646521546,0.00881750566530432,,0.00817450830534042,0.009548960091317149,0.03716120786563952,0.021869354526915637,0.011671914804545887,,0.011841992502339556,0.019319208427879472,0.03306259384107335,0.015041988144721883,0.01239560950892535,0.021930551129350696,0.0174687479784702,0.007911877721292355,0.013977472490679545,0.017471413945365305,0.01686398190023522,0.010830289622333216,,0.007319577321252926,,,0.008640618939333617,0.006458202152434404,0.015769065731425693
229,Methylothermaceae,,0.011533940982981885,,,,,,,0.010521071133233962,0.010070233033427314,0.026530572781351448,,,,,,,,,,,,,,,,,,,0.018278756253377788,,,,,,,,,,,,0.0100855863477755,0.013703774196550634,0.013977472490679545,0.01008712554448004,,0.00765817123416611,,,0.018987265713717016,0.007554973565193743,0.012219680491303427,0.006458202152434404,
230,Microbacteriaceae,0.00922924025252575,,,0.010544440933536733,,,0.008214123843159522,0.03762217653220669,0.03793426144367907,0.037679361816058264,0.04703367855111134,0.15399443403670704,0.005325330050886107,0.007504492314206371,,0.023508271959274057,0.005523428983933594,,,,0.02519283335594936,0.012034225871422,0.012965436458174329,0.03296504262483494,0.029530890987340783,0.03860968687555087,0.04078885474445512,0.015272367808333498,0.03401019551746705,0.014158663711743371,0.016539284037608848,0.026276942078876573,0.024450681673113057,0.013477566308725892,0.008037120776774875,0.017762988753509335,0.014964594500617434,0.06273186113450814,0.052106975427014035,0.05944725483357909,0.045062998824865516,0.014263172997509043,,0.009883565582007928,0.014265349750363764,0.01686398190023522,0.00765817123416611,0.010841740824615753,0.02834860106649008,0.020799507473494475,0.028268122647089028,0.035626184557584935,0.014440979025278787,
231,Microbulbiferaceae,0.02918542027088895,0.02306788196596377,0.06173470392133306,0.04945781193318797,0.043348708796659835,0.0343212586962108,0.018367339288906513,0.02768917220026841,0.025771255823948777,0.033399184523320885,0.01736833685729687,,,0.005306477404737652,,,,0.005028936776652038,,,0.013798683116522041,0.013895927092708501,,0.02330980518212437,0.02006228979767616,0.005755592296247547,0.011423164189794381,0.019716542059609966,0.03401019551746705,0.025850064996838888,,0.026276942078876573,0.0318797885544406,0.009530078530791424,,0.01025546633845091,0.010581566249093503,0.0073930207341105884,0.0061408659452604035,,0.012661609598007476,0.030256759043326503,0.027407548393101267,0.040750984852337975,0.03026137663344012,0.02920927346912934,0.024217263811547596,0.035131255501838654,0.026391111346500778,0.026852048684720266,0.032931366291800726,0.02286092888715145,0.033557802760701215,0.023653598597138538
232,Micrococcaceae,,,,,,,,0.020318297551246416,0.021042142266467924,0.02014046606685463,0.026530572781351448,0.10690449676496976,0.005325330050886107,,,0.016622858516380252,,,,,0.011266577585945386,0.012034225871422,0.006482718229087164,0.015539870121416246,0.0141861811620665,0.005755592296247547,,,0.39914312909996497,0.011560500511143929,0.019097920182634297,0.026276942078876573,0.028930436705861692,,,0.024412892952459193,,0.01810912845638725,,,0.010338160945814785,,,,,,0.013264341670638157,0.013278366471904961,0.02834860106649008,0.024017202477667334,0.010684346079267205,0.017281237878667234,0.017086796811923485,0.007884532865712847
233,Microcoleaceae,,,,,,0.017723421780173457,0.016428247686319043,,,,,,,,0.018187831682290802,0.016622858516380252,,,,0.01589706591085828,0.019514284806274117,0.02505123882643487,0.006482718229087164,0.007769935060708123,0.011582968415248612,0.005755592296247547,0.013990461756514725,0.01246983609817497,,,,0.02376838841278227,0.017289242815691882,,0.019686844904219625,0.016747106402329105,0.006109270122361993,0.014786041468221177,0.010636291819660498,,0.01934092813428288,0.0100855863477755,,,0.01008712554448004,0.026664296612298865,0.013264341670638157,0.013278366471904961,,,,,,
234,Microcystaceae,,,0.009306856793215634,,,0.056046380757184204,0.04996456473239995,0.007679594626401523,,,,,0.005325330050886107,0.005306477404737652,,0.016622858516380252,0.013529582641136649,0.016679096382574126,0.014309095175803562,,0.011266577585945386,0.013895927092708501,0.015879351807502537,0.007769935060708123,0.024571186538075676,,0.008077396861210942,,0.01388460417834766,,,0.01584559227518818,0.015463968886154766,,0.02897825106775878,0.024412892952459193,0.016163609435886975,0.01810912845638725,0.019419123192785753,0.01239560950892535,0.010338160945814785,0.022552056666569856,,,0.022555498415031947,0.022308951111158427,0.03979302501191447,0.04535425582999293,0.014639154642505852,,,,,
235,Micromonosporaceae,0.00922924025252575,,,,,,,0.03166377980657928,0.03156321339970189,0.033399184523320885,0.030082841879809342,0.08507699593953255,0.005325330050886107,0.007504492314206371,,,,,,,,,0.014495798639215953,0.010988347541611645,,0.008139636684843386,0.00989275037996262,0.00881750566530432,,0.023121001022287858,0.016539284037608848,,0.007731984443077383,,,0.011841992502339556,,0.014786041468221177,,0.010734912730121303,0.007310183709783566,,,0.009883565582007928,,0.00843199095011761,,,0.03659788660626463,0.026852048684720266,0.02266492069558123,0.0193210113160221,,
236,Micropepsaceae,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.006109270122361993,0.01045531018908469,0.00868449590450234,,,,,,,,,,,,,0.012219680491303427,,
237,Microscillaceae,,,,,,,,,,,,,,,,,,,,,,,0.006482718229087164,,,0.008139636684843386,0.008077396861210942,,0.0062093837566925955,,,,0.010934677263457818,0.011671914804545887,,,,,,,,,,,,,,,,0.00849136336854446,,,0.006458202152434404,0.007884532865712847
238,Microthrixaceae,0.0184584805050515,0.011533940982981885,0.01611994882461703,0.03334445000308822,0.02043477729719941,0.012532351726590002,0.011616525342008407,0.013301448074460369,0.018223029752807485,0.01424146013213046,0.026530572781351448,,,,,,,,,,,,,0.007769935060708123,,,,0.02924435787864749,0.012418767513385191,0.018278756253377788,0.027008537735400278,,0.010934677263457818,,,0.008373553201164553,,,,,0.007310183709783566,,0.019380063324460368,0.022100324501447,,0.011924635959463524,,0.007666268456952831,0.012677879810338969,0.01698272673708892,0.016893434459987148,0.008640618939333617,0.011185934253567072,0.013656411517361291
239,Moraxellaceae,,,0.009306856793215634,0.010544440933536733,0.014449569598886611,0.015348933503616631,0.008214123843159522,0.007679594626401523,0.010521071133233962,,,0.28569047519833,,,,,,,0.020236116462908824,,0.028724249481071305,0.02084389063906275,0.014495798639215953,0.5183193169002241,0.5066141983121294,0.38866232467740675,0.3978886667647354,0.01246983609817497,0.2268763016746503,0.011560500511143929,,0.11371351687201668,0.12127143737618395,0.04043269892617767,0.05083121496894064,0.04186776600582277,0.016163609435886975,0.06316599684145104,0.03580709391950713,0.03506007816280626,0.029240734839134263,0.0100855863477755,0.007911877721292355,,0.01008712554448004,0.011924635959463524,0.013264341670638157,0.01714229740350895,,,0.007554973565193743,,0.011185934253567072,0.013656411517361291
240,Morganellaceae,,,0.013161883100029722,,,,,0.007679594626401523,,,0.014181187660383902,,,,,0.016622858516380252,,,,,,,,,,,,,0.04390697361346934,,0.013504268867700139,0.00792279613759409,0.010934677263457818,,,,,0.01045531018908469,,0.006197804754462675,0.010338160945814785,,0.007911877721292355,0.0069887362453397725,,,,0.007666268456952831,,0.00849136336854446,,,,
241,Moritellaceae,0.03197102606526883,0.011533940982981885,0.04463411719186067,0.025828499910081307,0.014449569598886611,,,0.010860586874184576,,,,,,,,,,0.005028936776652038,,,0.01781402330329444,0.013895927092708501,0.006482718229087164,0.01903237623329594,0.016380791025383784,0.005755592296247547,0.005711582094897191,0.02645251699591296,0.10297098050138402,0.014158663711743371,0.016539284037608848,0.041168056344970276,0.03626622168651974,0.020216349463088836,0.02784140306388305,0.018723834171014912,0.013660743286509874,,,,0.017906220014975525,,0.011189084777289188,0.0069887362453397725,,,,,,0.00849136336854446,0.015109947130387486,,,0.011150413311667513
242,Muribaculaceae,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00792279613759409,,,,,,,,,,,0.01582375544258471,,,,,,,,,0.012219680491303427,,
243,Mycobacteriaceae,0.00922924025252575,0.011533940982981885,0.013161883100029722,0.010544440933536733,,0.025064703453180005,0.03181316484824209,0.05643326479831003,0.04705166050004377,0.04614760514152543,0.05672475064153561,0.06015852075182383,,,,,,,0.024784079854830485,0.01589706591085828,0.011266577585945386,0.006947963546354251,0.006482718229087164,0.01903237623329594,0.011582968415248612,0.01726677688874264,0.018061608462911098,0.036355507212531835,0.012418767513385191,0.036557512506755575,0.06951747879314298,0.017715910735533164,0.02564409128255274,0.009530078530791424,0.02784140306388305,0.03243063209669212,0.013660743286509874,0.0384152625986691,0.016247204125744607,0.021469825460242606,0.027352202876386213,0.014263172997509043,0.01769149641447584,0.009883565582007928,0.014265349750363764,0.01686398190023522,0.017124191462928883,0.007666268456952831,0.05526159691162218,0.038912315389730195,0.05342173039633603,0.06523524241023355,0.012916404304868808,0.019313082381200476
244,Mycoplasmataceae,,0.011533940982981885,,,,,0.011616525342008407,,0.018223029752807485,,,,0.005325330050886107,,,,,,,,,0.006947963546354251,,,0.008190395512691892,,,,,,,0.011204525749702736,0.010934677263457818,0.019060157061582848,0.011366205204945613,0.008373553201164553,0.006109270122361993,,,,,0.014263172997509043,,0.009883565582007928,0.014265349750363764,,0.00765817123416611,0.01877844595072818,,,0.013085598064755342,,,0.011150413311667513
245,Myxococcaceae,,,,,,,,0.010860586874184576,0.010521071133233962,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
246,Nakamurellaceae,,,,,,,,,,,,0.009759000729485332,,,,,,,,,,,,,0.008190395512691892,,,,,,,,,,,,,,,,,,,,,,,,,,0.010684346079267205,,,
247,Nannocystaceae,0.030609927017672834,0.054098978559451574,0.0677549401784067,0.044736274127549006,0.033887244484641636,0.036537770023513876,,0.03683004199555939,0.03156321339970189,0.03900184483089179,0.03615507630310936,,0.02817899792796716,0.027057831835196486,0.1286073911762736,0.1420257654218363,0.02974457537898588,0.025642646756773142,0.1466245937718891,0.14656370590567314,0.04062222318511938,0.05105689632007851,0.024256110548238074,0.050354934371917286,0.048455033308226314,0.021535454430513825,0.021370783335537855,0.02645251699591296,0.08468470390008624,0.02711177689445815,0.016539284037608848,0.04481810299881094,0.05521741351084388,0.02130990342576095,0.03409861561483684,0.025809024303932237,,0.06856005381743119,0.030704329726302017,0.03718682852677605,0.055190676700279245,0.03189342439726966,0.034487075440764244,0.03827888490026552,0.03189829176462303,0.023849271918927047,0.013264341670638157,0.029691330061333544,0.03273414491377472,0.026852048684720266,0.02723984457408102,0.029931982023535454,0.033557802760701215,0.037812891263980845
248,Natranaerobiaceae,,,,,,,,,,,,,,,,,0.009566859632171524,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0069887362453397725,,,,,,0.012008601238833667,,,0.006458202152434404,
249,Nautiliaceae,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.010351445518554417,0.00849136336854446,,,,
250,Neisseriaceae,0.015985513032634416,,,0.014912091375849666,,0.012532351726590002,,,,,,0.08047478161629565,,,,,,,,,0.007966673411786345,,0.012965436458174329,0.02330980518212437,0.0141861811620665,0.011511184592495094,0.01978550075992524,,,,,,0.007731984443077383,0.009530078530791424,,,0.008639812663245068,0.0073930207341105884,0.012281731890520807,0.006197804754462675,,,0.011189084777289188,,,0.018854504950126014,,,0.010351445518554417,0.012008601238833667,,,,
251,Nitriliruptoraceae,,,,,,0.0415651084178617,0.057498866902116655,0.007679594626401523,0.018223029752807485,,,,,,,,,,,,,,,0.007769935060708123,,,0.012771485823260773,,0.008781394722693868,,,0.00792279613759409,0.015463968886154766,,,,,,,,0.007310183709783566,0.0174687479784702,,0.0069887362453397725,0.017471413945365305,0.026664296612298865,0.036727299015740504,0.03676613193203235,0.007319577321252926,,,,,
252,Nitrosomonadaceae,0.04022932558641755,0.044670761343228046,0.059592960306955586,0.04945781193318797,0.06699989794209366,0.015348933503616631,,0.03990434422338111,0.03156321339970189,0.026643332250916266,0.03883678186903087,,,,,,0.007811308179883532,,,,,0.009825904278128048,,0.029072434914652383,0.024571186538075676,0.01627927336968677,0.016154793722421883,0.02645251699591296,0.02977915836069231,0.024523524916021264,0.027008537735400278,0.01584559227518818,0.010934677263457818,0.011671914804545887,0.01607424155354975,,0.02443708048944797,0.016531296920536676,0.02676741408122047,0.0247912190178507,0.010338160945814785,,0.05066073600081206,0.048419385030506544,,0.00843199095011761,,,0.027387350552129028,0.028162666252030295,0.03852295763360055,0.05326435238394709,0.033557802760701215,0.033451239935002534
253,Nitrospinaceae,0.07939292661990914,0.028252270131680655,0.03355634938133932,0.07890737061673846,0.10618221756031318,0.012532351726590002,,0.05848605021968571,0.052605355666169806,0.060421398200563886,0.07300213155562071,,,,,,0.014613619475814466,0.01590289442320592,,,0.01593334682357269,0.012034225871422,,0.01737410297650232,0.021669749665842113,0.008139636684843386,0.008077396861210942,0.01763501133060864,0.0062093837566925955,0.028317327423486742,0.021352123878617745,,,0.009530078530791424,0.01607424155354975,0.005920996251169778,0.052553928736783176,0.026655915337404152,0.0611008446848997,0.055780242790164074,0.04623366127435075,,0.10526068689958645,0.09883565582007928,,0.011924635959463524,0.00765817123416611,0.010841740824615753,0.06505782628387005,0.05503032416749575,0.06410607647560324,0.05796303394806629,0.07856742013183861,0.08564794979589244
254,Nitrospiraceae,0.03915635020656481,0.01631145576574385,0.013161883100029722,0.014912091375849666,0.02043477729719941,0.017723421780173457,,0.04063659510249283,0.05045728459977891,0.04028093213370926,0.03473667371459374,,,,,,,0.007111990593858149,,,,,,,0.008190395512691892,,,0.015272367808333498,,0.03370436118040738,0.025264173680905798,,,,,0.005920996251169778,,,,,,0.0100855863477755,0.01769149641447584,0.022100324501447,0.01008712554448004,0.011924635959463524,0.013264341670638157,,0.03433186082285088,0.0424568168427223,0.037011660509880265,0.0457218577743029,0.029595200216857392,0.027312823034722582
255,Nocardiaceae,0.013052116735521604,,,,,,0.018367339288906513,0.03166377980657928,0.018223029752807485,0.01424146013213046,0.01736833685729687,,,,,,,,,,0.01593334682357269,0.013895927092708501,0.006482718229087164,0.01903237623329594,0.008190395512691892,,0.005711582094897191,0.01246983609817497,0.015209821821022991,,0.019097920182634297,0.01584559227518818,0.007731984443077383,,,0.014503419584298021,0.006109270122361993,0.023378784308639544,0.010636291819660498,0.010734912730121303,0.027352202876386213,,,,,0.011924635959463524,,,0.025355759620677938,0.028162666252030295,0.015109947130387486,0.017281237878667234,0.006458202152434404,0.015769065731425693
256,Nocardioidaceae,,,0.027920570379646903,,,0.015348933503616631,0.020120412099769988,0.028734411961304728,0.029758082974623075,0.033399184523320885,0.026530572781351448,0.14242792663559448,,,,,,,,0.01589706591085828,0.011266577585945386,0.02084389063906275,0.015879351807502537,0.030092829091235677,0.03376986581441358,0.01726677688874264,0.016154793722421883,0.02493967219634994,0.23766614046702372,0.021627716066162803,0.019097920182634297,0.019406807873198907,0.02564409128255274,0.013477566308725892,0.011366205204945613,0.021348455585422695,0.012218540244723986,0.026655915337404152,0.00868449590450234,0.016397850054841973,0.058022784402848644,,0.013703774196550634,,,0.02065407534355367,0.01531634246833222,0.013278366471904961,0.025355759620677938,0.030616046023883677,0.03021989426077497,0.0193210113160221,0.00913327707251985,0.011150413311667513
257,Nocardiopsaceae,,,,,,,,0.013301448074460369,,0.01424146013213046,0.01736833685729687,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00765817123416611,,0.017929229569917413,0.00849136336854446,,,,
