,phylum,EMOBON00001,EMOBON00084,EMOBON00086,EMOBON00088,EMOBON00091,EMOBON00092,EMOBON00093,EMOBON00094,EMOBON00095,EMOBON00097,EMOBON00098,EMOBON00099,EMOBON00120,EMOBON00121,EMOBON00122,EMOBON00123,EMOBON00124,EMOBON00125,EMOBON00126,EMOBON00129,EMOBON00130,EMOBON00131,EMOBON00135,EMOBON00136,EMOBON00137,EMOBON00138,EMOBON00139,EMOBON00140,EMOBON00141,EMOBON00142,EMOBON00143,EMOBON00144,EMOBON00145,EMOBON00147,EMOBON00148,EMOBON00149,EMOBON00153,EMOBON00155,EMOBON00156,EMOBON00157,EMOBON00158,EMOBON00193,EMOBON00194,EMOBON00195,EMOBON00224,EMOBON00225,EMOBON00226,EMOBON00227,EMOBON00236,EMOBON00237,EMOBON00238,EMOBON00241,EMOBON00242,EMOBON00243
105,Ignavibacteriae,0.08232009564942111,0.030202660216453004,0.022626403357804123,0.05884474313433819,0.05727208108760291,0.09014370057588478,0.009791694290843173,0.0889610912085207,0.10197209457448123,0.09331812717375042,0.08620522531943639,,0.005522333993007155,,,,0.00789312449173984,,,,0.010958616215778212,0.01355503930246984,0.006398304929659014,0.016445826222608827,0.025254484713408472,0.008689412492187135,0.008619835571883531,0.028282008777254907,0.014958510276762737,0.03959555129377091,0.028185793008312678,0.021514084233634993,0.02049154513971289,,0.01591920808366894,0.018412740721690177,0.010754760819602123,0.02689312394866797,0.005961470337137241,,0.018588773540169683,0.07895960068153024,0.07394862960669524,0.0731043992702952,0.07789456422276363,0.08795216702816806,0.0829458659538154,0.09197686280010003,0.09646297218394755,0.09463562062739153,0.09946450916500557,0.09335200560186732,0.07883125751106201,0.07615891099456956
106,Kiritimatiellaeota,0.09203666489319515,0.11794515858353544,0.043522755852165244,0.08988682988777924,0.10203295777508924,0.07272053015659087,0.009791694290843173,0.0955974538696384,0.09480700393093455,0.09836594295010091,0.10008074284722805,,0.05738977831351863,0.060900951914483574,0.1891431409496878,0.18602290120845685,0.00789312449173984,,,0.044736274127549006,0.08052905404693841,0.08019269397646255,0.02638088704989429,0.04503874999466416,0.034194733950170364,0.016638958140993046,0.017239671143767062,0.03577422581639969,0.01280970290235799,0.0656617935043547,0.050812660965542884,0.09975670473134499,0.11455121974100863,0.0256316652108079,0.05628289993541006,0.04034029375505464,0.010754760819602123,0.052653779005758655,0.005961470337137241,,0.038695617850346926,0.11669498464872305,0.0898227748570044,0.08247288518459779,0.11666627621793509,0.09076284654991645,0.0784239627930437,0.0724629225594555,0.09422454735123155,0.09034566879913476,0.09496149308520879,0.07795694141675655,0.06837418011407069,0.07230719894109867
107,Lentisphaerae,0.07952876798920742,0.08132315143974206,0.020237670397751806,0.10121181778263823,0.09774992832890346,0.08797124396785667,,0.09208347774677104,0.0870541665677958,0.08031545609848914,0.1040380196442744,,,,,,,,0.0657951694959769,0.08566344309946787,0.11282585941467506,0.10411823250035808,0.05198007497312142,0.07887141182531035,0.07434718993038525,0.038860234034132586,0.04451263948926827,0.05214944745268986,0.0038622707457316384,0.06048320366240394,0.056371586016625355,0.10261564166525332,0.11409209476821618,0.03820943052525529,0.0573975210104492,0.03862289077594304,0.016428168512324013,0.04909990209489284,0.013330252919687459,0.01576164871505654,0.037177547080339365,0.10562521388399351,0.07807637998530122,0.07262814404245532,0.1055992287557433,0.10512294628502362,0.07502735871270548,0.074448575753594,0.1024707573105977,0.09700187636167185,0.08210588463300018,0.09022897651634816,0.08061904163764542,0.08574578995529514
108,Nitrospinae,0.10466852601823486,0.0369905532024836,0.03577548493417139,0.09905046231364942,0.13081865188323732,0.03407111628326586,0.016959712003922482,0.09754862344651785,0.0870541665677958,0.1023825194723252,0.12257337652720302,,0.007809759628864687,0.005536450174043962,,,0.014766683779622342,0.019147493630612945,,,0.026843018015646137,0.02875458063007978,0.006398304929659014,0.017763522553300704,0.021871025321297505,0.010033669282927878,0.008619835571883531,0.03577422581639969,0.00863629993496475,0.05111763691489209,0.058106500857534465,0.024053477410032154,0.02897942105056245,0.008543888403602633,0.027572877217175787,0.01646885596231111,0.05413110905262185,0.04391628750910588,0.0593158809213532,0.05459995277106128,0.06787660389537399,0.033889266185509075,0.1372065549710663,0.13093224869342854,0.03388092900070486,0.04009231862161758,0.04083972124330804,0.03819131353337956,0.09467646623817234,0.09641575693913675,0.09449939061986498,0.0889490680361878,0.10915869840152949,0.11288957816423902
109,Nitrospirae,0.16291616272981801,0.2020420268551458,0.050594175994379514,0.13483024483166886,0.16590432228510738,0.03766703630005369,0.016959712003922482,0.19315593246218546,0.17811134647966942,0.20078864024622287,0.19401380628054193,,0.020662681777168054,0.017507792702014555,0.07148938759235872,,0.03254418599559307,0.021711217018626473,0.040291148201269014,0.06833578749992927,0.045183532168260064,0.03178938498466526,0.014307044763489565,0.03356990220322912,0.026285701080969805,0.013273296830047472,0.01573759461568685,0.2500999640169502,0.02252071492322947,0.22543979026158018,0.17202572496476343,0.0263492643278311,0.03398138330152924,0.014798448809238307,0.029782111258925666,0.02329047945866938,0.016428168512324013,0.04107992538953355,0.021494386977705917,0.01576164871505654,0.038695617850346926,0.03842681590342609,0.1781422132450577,0.1921560073205141,0.038417362424443366,0.03169576088037349,0.04083972124330804,0.024154307519818494,0.2053576399524407,0.21794559737369976,0.20859654766756525,0.21282145331137417,0.16816129521583112,0.18829397154612004
110,Planctomycetes,0.3605519950491895,0.5817443199721338,0.2268289883490644,0.4098062152231134,0.40090456761322035,0.3155540497488681,0.08133592145471658,0.3984376876221123,0.380619682843549,0.39956434911742483,0.44413245197237267,0.16360636625208064,0.0445224800238144,0.04068443373825247,0.4751042206115729,0.46714059873131436,0.08860010267773404,0.10054062212468588,0.5852627337636214,0.5693998104109835,0.26505356548886405,0.28124665056955195,0.12619429869632642,0.1870298529254695,0.17753142348536752,0.11071189060908951,0.11161494424883744,0.5153227248999138,0.09389370037537474,0.48561755069147483,0.556267887140855,0.2570460432759171,0.26181908577537744,0.06590434529426968,0.2427352997559121,0.2056959450410888,0.060520419769558347,0.24352759492285533,0.0761109582033524,0.07812982426457818,0.4461305649640724,0.2951619735807311,0.4401417806695822,0.45049174193346747,0.2950893600308404,0.279030728555836,0.2644746419503286,0.2695127198934478,0.4407918124107329,0.43615119548316283,0.43506762486649014,0.4411210453278332,0.40203303188036554,0.3723338081183594
111,Proteobacteria,1.0,1.0,1.0,1.0,1.0,1.0,0.5560613442779418,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.8789609786812456,0.8956896153275697,1.0,1.0,0.7867957924694432,0.809384582425548,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5914794563536364,0.5633215454317362,1.0,1.0,1.0,1.0,0.7123810456519042,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
112,Rhodothermaeota,,0.015101330108226502,,0.012011632893689353,,0.019670968157734586,,0.01941290163661508,,0.025397977258648646,0.03813080115561411,,,,,,,,,,0.010958616215778212,,,0.006713980440645823,,,,,,,,,0.014489710525281224,0.008543888403602633,,,0.006209264054267325,,,,,,0.01639931998896306,0.023563681481313655,,0.014174775185418743,,0.022049765149202087,,,0.00935683394350523,0.015143695014141822,0.016883800336329358,0.022139467766950485
113,Spirochaetes,0.10082111495909356,0.0369905532024836,0.010118835198875903,0.09609306314951482,0.0827369800767411,0.14764150389415207,0.02769509372944324,0.10272341991328456,0.10866576346510269,0.09331812717375042,0.09165503916072547,,0.05296836689185023,0.055640635631674915,0.07148938759235872,0.053149400345273386,0.05411253523333438,0.04519550227470519,0.07356123579206246,0.08566344309946787,0.055878197926227426,0.04596737474179131,0.03445592653251493,0.026003134433383607,0.031777863055718336,0.024059893720780025,0.028152265090408374,0.03999680038394881,0.006689649164194135,0.05715125549542567,0.04881922554201719,0.06717770648821253,0.049136999071210316,0.021782726845964467,0.040586176329785964,0.03493571918800407,0.022387819930556257,0.04107992538953355,0.033192062093181006,0.03574405950205745,0.04678072086100761,0.19383441425005524,0.09468151810154633,0.08496006181957763,0.19293864251874496,0.17590433405633613,0.14330320080002748,0.12819241177995633,0.10453274980992307,0.09758447545190498,0.1012096336779301,0.09211550060228584,0.092476383006209,0.09983238955575191
114,Synergistetes,0.01840733297863903,,0.007155096986834278,0.012011632893689353,0.016888615337236124,0.0507902213857883,0.04487118026965579,0.037592922370086455,0.04598815191242257,0.04578685464956301,0.025420534103742738,,,,,,,,,,,0.009584860210026594,,0.018990004393338027,0.01458068354753167,,0.004976664387797269,0.025296197666475072,0.00863629993496475,0.027998282824645185,0.024409612771008594,0.01521275485262189,,,0.011256579987082013,,,0.015526752351113423,,0.010318421187721437,,0.04792665985841886,0.023192140742087756,0.03003791792132581,0.04791486929859673,0.06495698024616309,0.06772501595337975,0.05578198379462484,0.04619738515417087,0.03531322906393747,0.02958890694945179,0.030287390028283644,0.022651995162339754,0.009038399867637334
115,Tenericutes,0.026031899945508856,0.015101330108226502,,0.020804758453735535,0.020684245019185275,0.04682627040620232,0.04268100589982955,0.03219265541036424,0.04198124696734699,0.028395801820666065,0.04019339355290704,,0.012348314202821845,0.009589412995017695,0.07148938759235872,0.07031004782290194,0.005581281852858861,0.012534976990138377,0.06154574548966637,0.057754281555789,0.05798754644069778,0.049804394601634085,0.00904856960772241,0.009495002196669013,0.02062020042158954,0.012288684995505242,0.014076132545204187,0.055131784641997125,0.009460592575521185,0.054817558540372346,0.07718997315912125,0.07374656527486764,0.061474635419138675,0.022605003945421222,0.06267398489942085,0.06483795076160201,0.027768673031175365,0.06013485327654914,0.010325569511736465,0.01576164871505654,0.07357648533148456,0.09754997036709863,0.026779977401056105,0.02204180571853639,0.09836312001028014,0.06259411238578814,0.027012936505748666,0.04930477376152166,0.026133187452480767,0.042589356705801384,0.03857921467043669,0.032124628310161774,0.030202660216453004,0.01807679973527467
116,Thermodesulfobacteria,0.015029524441056942,,,,0.020684245019185275,,,,,,,,0.007809759628864687,,,,,0.007237072339542157,,,,,,,,,,,,0.011430251099085133,,,0.010245772569856445,,,,,,,,,,,,,,,,0.009239477030834173,0.010647339176450346,,0.010708209436720592,,0.015654967789871677
117,Thermotogae,,,,,,,,0.01681206597847716,,,0.017975032046140385,,0.005522333993007155,,,,,,,,,0.016601464867211358,,0.006713980440645823,,,,,,0.01616481612565617,,,,,0.011256579987082013,,0.010754760819602123,0.015526752351113423,,,,,0.013389988700528052,0.016662038965156757,,0.014174775185418743,,0.017079674642128877,,0.01505761146652246,,0.021416418873441184,,0.009038399867637334
118,Verrucomicrobia,0.1327371657980446,0.277634576036052,0.11865386021965896,0.16643806762988428,0.16110712227841006,0.11911362741641121,0.04695931614666687,0.12618386063799802,0.1280255966651999,0.14423278502058534,0.12453467508637561,0.11107625272245368,0.06557408295184501,0.06666768840152142,0.15985513032634413,0.15266002995467645,0.1166741574295678,0.1297637544129979,0.3815268936297552,0.3787201508173153,0.3390093579564351,0.362328000789586,0.21688271845138046,0.18978131929287026,0.1826954412019685,0.143922834677786,0.14303040810318504,0.18241347552149678,0.032082430341544815,0.18430726097719427,0.1714474855977059,0.2994633787373904,0.27377501870148974,0.08501061625625556,0.1383231706686984,0.144748034496648,0.06332231715551868,0.35474466893105644,0.1485590752816274,0.15727837488312604,0.18401946953873066,0.12285902336679023,0.15984079932713777,0.15088118001614703,0.12282879850511672,0.12874878932815617,0.08357188137035242,0.09091351073022337,0.13033886306416495,0.12953047157977696,0.12235648077369139,0.1163209285648945,0.12746989717745524,0.11288957816423902
119,candidate_division_CPR1,0.010627478650280318,,,,,,,,,,,,,,,0.026574700172636693,,,,,0.015497823677195271,0.009584860210026594,0.00904856960772241,,,,0.004976664387797269,,0.0038622707457316384,,,0.018631743485486168,0.014489710525281224,0.013509073714842144,0.022513159974164025,,,,,,,,,,,,0.014439021916455708,,,,,,0.01067825292446354,
120,candidate_division_NC10,0.043818217009102364,0.05008544580428441,,0.0268588276710619,0.03377723067447225,0.01606127824432846,,0.04230943821745024,0.0375491687996779,0.035918163896024355,0.04215518679627402,0.05693260597190319,,,,,,,,,,0.009584860210026594,,0.006713980440645823,0.01458068354753167,0.0070948755901414666,,0.025296197666475072,0.00863629993496475,0.036145627700751984,0.031512674583162724,,0.014489710525281224,,0.011256579987082013,0.008234427981155555,,,,0.005957343250342909,0.015177670039188327,0.018114574736479767,0.023192140742087756,0.03817752739506725,0.01811011832375011,0.017360483211470365,0.03062979093248103,0.019721909504608663,0.03695790812333669,0.038389527347948246,0.03969768439133408,0.040066450938028034,0.04467033687559618,0.03258841417091334
121,candidate_division_WWE3,,,,0.020804758453735535,,0.03407111628326586,0.023984654729888956,0.01372699438975795,0.035124031201634105,0.012698988629324323,0.025420534103742738,,,,,,,,,,,0.009584860210026594,0.011082189220487823,0.006713980440645823,,0.010033669282927878,0.007038066272602094,,,0.01616481612565617,,,,,,,,,0.005961470337137241,,,0.012808938634475362,,0.011781840740656828,0.012805787474814456,0.017360483211470365,0.02283009822054475,0.031183076921143204,0.013066593726240383,0.010647339176450346,0.00935683394350523,0.018547162802488575,,0.015654967789871677
122,candidate_division_Zixibacteria,0.010627478650280318,,0.010118835198875903,,0.016888615337236124,0.01606127824432846,,0.01681206597847716,,0.021995293510729184,0.017975032046140385,,,,,,,,,,,,0.00904856960772241,,,,,0.012648098833237536,0.00863629993496475,0.022860502198170266,,,,,0.011256579987082013,,,,,,,0.02864165750631024,,0.016662038965156757,0.0286346112991005,0.02004615931080879,0.03062979093248103,0.042982905252121735,0.03200648730554085,0.018441732419030566,0.031033107416268326,0.018547162802488575,0.01067825292446354,0.020210476511862183
123,,0.5269986534655106,0.6025411789180091,0.315798455207871,0.5016205163305161,0.5069398588947447,0.6704501607365977,0.6646101229533891,0.5924911717326422,0.5863865076992328,0.5777690942495596,0.6011566664700284,0.6534661308033249,0.19633431266879317,0.18799489208675627,0.9080371777542957,0.8873721758828554,0.2520861807536172,0.2666446245189327,0.9176008620262636,0.9058405109919936,0.6259854726246227,0.6078645498615712,0.26100065352198576,0.2939619557801439,0.33898129422066553,0.21677138158334647,0.21014256343848128,0.6340470625210729,0.14227632487590763,0.6340441781602425,0.6745479195208379,0.6785468497862023,0.6600377266080133,0.21589173571602535,0.8052192896407342,0.8152915419318039,0.4038409107612266,0.7288483141197339,0.29284111266164226,0.27967807329088795,0.7876318755834817,0.659380473395787,0.5215224411817846,0.5153797864335559,0.6593426265953494,0.591106820682951,0.6874854887923924,0.6403549433868931,0.5750043611714858,0.5820112581700311,0.558517561562105,0.5670297709567321,0.5237789187799246,0.49505354912566757
