,species,EMOBON00001,EMOBON00084,EMOBON00086,EMOBON00088,EMOBON00091,EMOBON00092,EMOBON00093,EMOBON00094,EMOBON00095,EMOBON00097,EMOBON00098,EMOBON00099,EMOBON00120,EMOBON00121,EMOBON00122,EMOBON00123,EMOBON00124,EMOBON00125,EMOBON00126,EMOBON00129,EMOBON00130,EMOBON00131,EMOBON00135,EMOBON00136,EMOBON00137,EMOBON00138,EMOBON00139,EMOBON00140,EMOBON00141,EMOBON00142,EMOBON00143,EMOBON00144,EMOBON00145,EMOBON00147,EMOBON00148,EMOBON00149,EMOBON00153,EMOBON00155,EMOBON00156,EMOBON00157,EMOBON00158,EMOBON00193,EMOBON00194,EMOBON00195,EMOBON00224,EMOBON00225,EMOBON00226,EMOBON00227,EMOBON00236,EMOBON00237,EMOBON00238,EMOBON00241,EMOBON00242,EMOBON00243
356,Skeletonema_grevillei,,,,,,,,,,,,,,,,,,,,,,,,,0.012100119186760988,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
357,Skeletonema_pseudocostatum,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.012630935170956916,,,,,,,,,,,,,,,,0.056735210585417535,,,0.07532435771547094,,
358,Solenofilomorpha_cf._'crezeei'_UJ-2011,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.06071767407189163,,,,,0.030457245193658635,,,,,0.02607315963394304,
359,Sphaerastrum_fockii,,,,,,,,,,,,,,,,,,,,,,,,0.012383485498066197,,,,,,,,,,,,,,,,,,,,,,,0.06401843996644799,,,,,0.06523280730534423,0.03687301596824097,
360,Staninwardia_suttonii,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.018787833931763167,,,,,,,,,,,,,,,,,,
361,Stentor_coeruleus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.007549373937505315,,,,,,,,,,,,,,,,
362,Stephanoeca_diplocostata,,,,,,,,,,,,,,,,0.01318245212593168,,,,0.009338456363079405,,,,,0.012100119186760988,,,,,,,0.00919445484142067,,,0.0095980959266335,,,,,,0.007562747506779042,,,,,,,,,,,,,
363,Stichococcus_bacillaris,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.020559426041468667,,,,0.006642502388478226,,,,,,,,,,,,,,,,,,
364,Sticholonche-like_environmental_clone_KW16,,,,,,,,,,,,,,,0.00935233162818677,,0.1203858530857692,0.11541088393712068,0.024011143756654713,0.011437226537395652,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
365,Storeatula_sp._CCMP1868,,,,,,,,,,,,,,,,0.00932140129091331,0.036297700432031385,0.03920312801169875,0.00848922128718779,0.006603285820148111,0.03896481798901449,0.039455147612081985,0.07826604801948324,0.04796103310201144,0.04013155526106651,0.06482037235521644,0.05343952620013582,,,,,0.013002922735364077,0.015469673071509127,,0.013573757432403055,0.01757440940306594,0.029514066805047763,0.02135285401969198,0.04676097647914122,0.029656491293029667,0.01691081752182499,,,,,,,,,,,,,
366,Streblospio_benedicti,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.03275608910402092,,,,,
367,Strombidium_cf._basimorphum,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.05815083828490317,0.05577669947399066,,0.05078834976322858,0.05230311611001981,0.059028133610095526,0.01067642700984599,,,,,,,,,,0.030457245193658635,,,,,,
368,Styela_plicata,,,,,0.06686507980379898,,,,,,,,,,,,,,0.00848922128718779,,,,,,,,,,,,,0.08770950908889004,0.08613149443217977,0.05065862196575853,0.019196191853267,0.014853086881342029,,0.007549373937505315,,,,,0.05258304820496189,0.14602041508114227,,,,,,,,,,
369,Sulculeolaria_quadrivalvis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.007549373937505315,,,,,,,,,,,,,,,,
370,Symbiodinium_microadriaticum,,,,,,,,,,,,,,,0.013226194228392581,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
371,Synura_sp._LO234KE,,,,,0.038604571824109146,,,,,,,,,,,,,,,,,,,,,0.020498001542269696,0.021816595214404263,,,,,,,,,,,,,,,,,,,,,,,,,,,
372,Taphrina_populina,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.007549373937505315,,,,,,,,,,,,,,,,
373,Telonema_subtile,,,,,,,,,,,,,0.08054494655283631,0.0644490992697109,0.06744062246114203,0.03843312210120439,0.06790677947220895,0.07157479178923352,0.05631112354379961,0.03097215587744128,0.04772196099675223,0.06148640667723702,0.02259346194622841,0.07532580158212845,0.07260071512056591,0.020498001542269696,0.03778745135951221,,,,,0.015925262933238246,0.015469673071509127,,0.07618252464484288,0.07366891523332951,0.029514066805047763,0.03290695808058541,0.04676097647914122,,0.048425211862241725,,,,,,,,,,,,0.02607315963394304,
374,Tenebrio_sp._JMM-2003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.06898309628510116,
375,Terebellides_stroemii,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.03275608910402092,,,,,
376,Tetmemena_sp._SeJ-2015,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.015469673071509127,,,,,,,,,,,,,,,,,,,,,
377,Tetradesmus_obliquus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.09182430617242483
378,Tetranchyroderma_pachysomum,,,,0.03259906833194042,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
379,Tetraselmis_chuii,,,,,0.038604571824109146,,0.05065862196575853,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
380,Tetraselmis_cordiformis,,,,,,,0.05065862196575853,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0095980959266335,,,,,,,,,,,,,,,,,,,
381,Tetraselmis_marina,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.04106507811765909
382,Thalassiosira_oceanica,,,,,,,,,,,,,,,,,,,,0.009338456363079405,0.03485119270173722,0.028555539370882944,,0.024766970996132395,0.024200238373521976,,,,,,,0.01838890968284134,0.02187742146320606,,0.03460642701029914,0.026570009553912904,,0.01067642700984599,,,0.015125495013558084,,,,,,,,,,,,,
383,Thalassiosira_pseudonana,,,,,,,,,,,,,,,,,,,0.00848922128718779,,0.026138394526302917,0.014912644074701838,,0.021448826057443037,0.017112152660248292,,,0.04391628750910588,,0.022923483038557263,,0.013002922735364077,0.0178628398242226,,0.030351844328946238,0.043048335568282255,,0.016880913311827134,,,0.05073245256547496,,0.030358837035945815,,,,,0.030457245193658635,,,,,,
384,Thalassiosira_rotula,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.006642502388478226,,,,,,,,,,,,,,,,,,
385,Thalia_democratica,,,,,,,,,,,0.09379580992210837,,0.060886256554798304,0.04557239513497755,0.039678582685177745,0.01318245212593168,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
386,Tharyx_sp._THS-2012,,,,0.03259906833194042,0.07720914364821829,,,0.09197954602319379,,,0.05415303610738823,,,,,,,,,,,,,,,,,,,,,,,,0.013573757432403055,,,,,,0.007562747506779042,0.05740479526699072,0.14559586766810262,,0.05740237020751867,0.02449244830545123,,,,0.04130961923860138,0.03587480016670876,,,
387,Thaumastoderma_ramuliferum,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.02607315963394304,
388,Thaumatomastix_sp._CC002-Boundary_Bay,,,,,,,,,,,,,,,,,,,,,,0.012176122899586164,,0.039160019545553836,0.02963911783442497,,,0.02195814375455294,,0.05125846635527748,,0.00919445484142067,0.0178628398242226,,,,,,,,0.007562747506779042,,,,,,,,,,,,0.03687301596824097,
389,Thaumatomonas_coloniensis,,,,,,,,,,,,,,,,,,,,,,,,0.012383485498066197,0.012100119186760988,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
390,Thraustochytrium_aureum,,,,,,,,,,,,,,,,,,,,,0.012321757345918753,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
391,Tigriopus_californicus,,,,,,,,,,,,,,,,0.00932140129091331,,,,0.006603285820148111,0.008712798175434305,,,,0.012100119186760988,,,,,,,0.00919445484142067,0.0178628398242226,,,,,0.01067642700984599,,,0.007562747506779042,,,,,,,,,,,,,
392,Tigriopus_japonicus,,,,0.03259906833194042,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
393,Trebouxia_sp._TR9,,,,,,,,,,,,,,,,,,,,,0.012321757345918753,,,0.01751289314081576,,,,,,,0.027607881518711637,,,,,0.011505151626241907,0.036147201953390995,,,,0.010695340092890231,,,,,,,,,,,,,
394,Trechispora_farinacea,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.030457245193658635,,,,,,
395,Tridacna_maxima,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0089314199121113,,,,,,,,,,,,,,,,,,,,,
396,Tubulanus_pellucidus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.009393916965881583,,,,,,,,,,,,,,,,,,
397,Tubulipora_flabellaris,,,,,,,,,,,,,,,,0.00932140129091331,,,,,,,,,,,,,,,,0.020559426041468667,0.012630935170956916,,,0.009393916965881583,,,,,,,,,,,,,,,,,,
398,Tubulipora_liliacea,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.029247769028706173,,,,,,,,,,,,,,,,,,,,
399,Uroleptopsis_citrina,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0095980959266335,0.006642502388478226,,,,,,,,,,,,,,,,,,
400,Urostyla_sp._PUJRC_G1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.007549373937505315,,,,,,,,,,,,,,,,
401,Vannella_septentrionalis,,,,,,,,,,,,,,,,,,,,,0.008712798175434305,0.008609819070858183,0.031951980305316645,,0.012100119186760988,,,,,,,,0.0089314199121113,,,,,,,,,,,,,,,,,,,,,
402,Vermamoeba_vermiformis,,,,,,,,,,,,0.03605026946038478,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
403,Watersipora_subtorquata,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.022521722824543063,0.01997126205907606,,0.019196191853267,0.013285004776956452,,,,,,,,,,,,,,,,,,
404,Woronina_pythii,,,,,,,,,,,,,,,,,,,,,,0.012176122899586164,,,,,,,,,,,,,,,,,,,,,0.030358837035945815,,,,,,,,,,,0.08213015623531818
405,Xestospongia_sp._n._P10x35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0095980959266335,,,,,,,,,,,,,,,,,,,
406,Xylobolus_sp._101_OA-2013,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0095980959266335,,,,,,,,,,,,,,,,,,,
407,Zostera_marina,,,,,,0.06721660724223312,0.11699107611482469,,,,,,,,,,,,,,,,,,,,,,,,,,0.02187742146320606,,,,,,,,0.007562747506779042,0.00919212388566223,0.07436365992237533,,0.0091917355653661,0.04898489661090246,0.05227083734893167,0.06810447066039946,,,,,,
408,cf._Potamonemertes_percivali_sp._MCZ_IZ_25172,,,,,0.038604571824109146,,,0.08226900697897271,,,,,,,0.00935233162818677,,,,,,,,,,,,,0.031053504702226845,,,0.06762522260005742,0.013002922735364077,0.0178628398242226,,,,,0.007549373937505315,,,,,,0.02665955839873639,,,,0.030457245193658635,0.10358384880813022,0.10118748860323272,,,,
409,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
