,genus,EMOBON00001,EMOBON00084,EMOBON00086,EMOBON00088,EMOBON00091,EMOBON00092,EMOBON00093,EMOBON00094,EMOBON00095,EMOBON00097,EMOBON00098,EMOBON00099,EMOBON00120,EMOBON00121,EMOBON00122,EMOBON00123,EMOBON00124,EMOBON00125,EMOBON00126,EMOBON00129,EMOBON00130,EMOBON00131,EMOBON00135,EMOBON00136,EMOBON00137,EMOBON00138,EMOBON00139,EMOBON00140,EMOBON00141,EMOBON00142,EMOBON00143,EMOBON00144,EMOBON00145,EMOBON00147,EMOBON00148,EMOBON00149,EMOBON00153,EMOBON00155,EMOBON00156,EMOBON00157,EMOBON00158,EMOBON00193,EMOBON00194,EMOBON00195,EMOBON00224,EMOBON00225,EMOBON00226,EMOBON00227,EMOBON00236,EMOBON00237,EMOBON00238,EMOBON00241,EMOBON00242,EMOBON00243
556,Longilinea,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.008681877134475364,,,,0.0065865063466132,,,,,,
557,Longispora,,,,,,,,,,0.012734979195199857,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
558,Lonsdalea,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.004305108998398522,,,,,,,,,,,,,,,,,,,,,,,,,
559,Luminiphilus,,0.014426245016127676,0.0070525790266844895,,,,,0.009705079366401251,0.013234879103074857,0.012734979195199857,,,0.026238832494197662,0.02070640434241947,,,0.01967629845882292,0.02414048799702925,,,0.033743998272111005,0.034774763576230376,0.05026913279152183,0.0350875193083951,0.03688073119895118,0.04831557983002755,0.04069370085718815,,,,,0.01769110091026926,0.015974631130057704,0.02620820094858264,,0.005554184321286722,0.03090485136077065,0.019732145347781047,0.031005176472756336,0.02726596795321182,0.011939216961091622,0.008743717709783362,0.0069981422398202615,0.006139014195215962,0.00874505497639817,0.010160534588237647,,0.0131730126932264,,0.010669739994407998,,,0.01607008988006317,0.009872962446229863
560,Lusitaniella,,,,,,,,,,,,,,,,,,,,,,,,0.006752596239299367,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
561,Luteibacter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.005317343897171515,,,,,,,,,,,,,,,
562,Luteimonas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.007544645503543211,,,,
563,Luteitalea,,,,,,,,0.011886246180448265,0.009358472761968363,,,,,,,,,,,,,,,,,,,,,,0.012047755569132962,,,,,,,,,,,,,,,,,,0.006474560442849176,0.013067709337232917,0.006714585821868878,,,0.006981238696129261
564,Luteococcus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.013996284479640523,,,,,,,,,,,
565,Lutibacter,0.019986014682870982,0.04784644185223008,0.14122778495034044,0.04655910804491035,0.03379513684348481,,,0.013725054863871933,0.009358472761968363,0.01800998029439084,0.015503720693437334,,,0.004880546308171794,,0.01478927515693523,,0.0046458390811512556,,,0.02158273381294964,0.019750738506263826,0.011170918398115962,0.0202577887178981,0.020457748832988152,0.012836699010291957,0.007250566019403197,0.007924786164912783,0.15233030652857985,0.010466758030233293,,0.04867923835112355,0.041246320219013366,0.010483280379433057,0.010622381034562894,0.01570960559016737,0.0053798440825422135,0.013154763565187364,0.009209909791217363,,0.013786220252799188,,0.019793735333939685,0.02213453046165245,,0.016065215771876015,0.009399725156054597,0.016133579736805338,0.015859369393788767,0.010669739994407998,0.009495858335005063,0.013282660709046374,0.017966906688176347,0.017100472578089634
566,Lutibaculum,,,,0.009130992325248949,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0053798440825422135,,,,,,,0.006139014195215962,,,,,,,,,,
567,Lutimaribacter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.008743717709783362,,,0.00874505497639817,,0.009399725156054597,0.0065865063466132,,,,,,
568,Lyngbya,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.012365484170737448,,,0.012367375351320617,,,,,,,,,
569,Lysinibacillus,,,,,,,0.007470804180846672,,,,,,,,,,,,,,,,,,,,,,0.004305108998398522,,,,,,,,,,,,,,,,,,,,0.009156411188681657,,,,,0.009872962446229863
570,Lysobacter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.005554184321286722,,,,0.007420856536494134,,,,,,,,,,,,,,
571,Macellibacteroides,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.005554184321286722,,0.006577381782593682,,,,,,,,,,,,,,,,
572,Macrococcus,,,,,,,,,,,,0.022688242520337125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
573,Magnetofaba,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.006139014195215962,,0.010160534588237647,,,,,0.006714585821868878,,,
574,Magnetospira,0.008159256327467744,,,,0.00903213024339008,0.0076371488513718964,,,,,,,0.006890654994433744,,,,,,,,,,,,,,,,,0.014802231160433424,,0.006686607632502981,,,,,,,,,,,0.0069981422398202615,,,0.010160534588237647,0.006646609399135984,0.0065865063466132,,,,,,
575,Magnetospirillum,,,,,,0.02291144655411569,,0.013725054863871933,0.013234879103074857,,0.012658734937850016,,,,,,,,0.01315903389919538,,0.012460797176754513,,,0.006752596239299367,0.010228874416494076,0.009076916918228086,,0.007924786164912783,0.004305108998398522,0.014802231160433424,,,,,,,,0.009301822521849709,,,,0.012365484170737448,,0.010633084494500608,0.012367375351320617,,0.006646609399135984,,,0.007544645503543211,0.006714585821868878,0.007668747735922389,0.01270452155615543,0.012091860121461783
576,Magnetovibrio,,,,0.009130992325248949,,,,0.009705079366401251,,,0.015503720693437334,,,,,,,,,,,,,,,0.007411271629098264,0.005126924399760753,,,,,,,,,0.005554184321286722,,,,0.007420856536494134,,,,0.008681877134475364,,,,,0.009156411188681657,0.010669739994407998,,0.017147841239820067,0.009840880081704624,
577,Mailhella,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.006577381782593682,,,,,,,,,,,,,,,,
578,Malonomonas,0.025801834007938743,,0.0070525790266844895,,,0.017077183985952,,0.006862527431935966,,0.00900499014719542,0.012658734937850016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0069981422398202615,,,0.01436916581564661,0.011512265177368372,0.01140816363670893,,,0.006714585821868878,,0.019681760163409247,0.017100472578089634
579,Mameliella,,,,,,0.0076371488513718964,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
580,Mangrovimonas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.007456667517348201,,,0.006686607632502981,0.006521615849636865,0.005241640189716529,,,,0.009301822521849709,,,,,,,,,0.009399725156054597,,,,,,,
581,Mannheimia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.005681634764234991,
582,Maribacter,0.008159256327467744,,0.030741479268652134,0.009130992325248949,0.01564410848213107,,,,,0.00900499014719542,,,,,,,,,,,,0.010817925007266586,0.00967429911637139,0.009549613182846722,0.0072329064638085505,,0.007250566019403197,,0.012176687066059283,,,0.028368873600459504,0.0427650950131073,,0.018398503649218988,0.005554184321286722,0.0053798440825422135,0.011392359428230208,,0.005247337979167518,0.015413462819021659,0.008743717709783362,0.022130068867664318,0.020360806668196965,0.00874505497639817,,,,,,0.006714585821868878,0.007668747735922389,0.01270452155615543,0.006981238696129261
583,Maricaulis,,,0.028210316106737958,,,0.0076371488513718964,,,,,,,,,0.03962144258751637,0.025615775978927998,,,,,0.007194244604316546,,,,,,,,0.023183721469053797,,,0.009456291200153169,0.006521615849636865,0.005241640189716529,,,,,,,,,,,,,,,,,,,,
584,Marichromatium,0.008159256327467744,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.006686607632502981,,,,,,,,,,,,0.008681877134475364,,,,,,,,,,
585,Marinagarivorans,0.008159256327467744,,0.009973852909245247,,,,,0.006862527431935966,,,,,,,,,,,,,0.01017419829045392,0.006245731915018548,,,,,,,0.006088343533029642,,,0.018912582400306337,0.014582776362928079,0.013868076404071355,0.013009706694048188,,0.0053798440825422135,,,,,,0.009896867666969842,0.008681877134475364,,,,0.0065865063466132,,0.007544645503543211,0.006714585821868878,,0.008035044940031585,
586,Marinicella,0.011538930957183375,,0.015770046120355822,0.009130992325248949,,,,,0.009358472761968363,,,,,,,,,,,,0.007194244604316546,,0.005585459199057981,0.013505192478598734,,,,,0.010545320333140743,,,0.026746430530011925,0.029165552725856157,,0.013009706694048188,0.011108368642573445,,,,,,,,0.006139014195215962,,0.007184582907823305,0.006646609399135984,0.009314726604036854,,,,,0.008035044940031585,
587,Marinifilum,0.039972029365741964,,0.052303325907820115,0.02415833491584812,0.00903213024339008,,,0.009705079366401251,0.009358472761968363,,,,,,,,0.034080348635570495,0.03598651478091676,0.04558423058385518,0.05514974775449399,0.007194244604316546,0.006245731915018548,0.01368152501682647,0.006752596239299367,0.014465812927617101,0.012836699010291957,0.008880093546950194,0.007924786164912783,0.032786733327816175,0.012819108217624955,0.014755426845075048,0.021144909938575554,0.022591539998035044,0.013868076404071355,0.03186714310368868,0.037670310854067204,0.02995370416036051,0.017402116474669587,0.015039719710363528,0.013883151337981481,0.029244989483056875,,0.009896867666969842,0.015037452301981826,,0.012444062627540909,,0.0065865063466132,0.0144775572746419,0.013067709337232917,,,0.008035044940031585,0.012091860121461783
588,Marinilabilia,,,,,,,,,,,,,,,,,,,,,,,,0.006752596239299367,,,,,0.00962651637096513,,,,,,,,,,,,,,,,,,,,,,,,,
589,Marinimicrobium,0.014132246511151978,0.010200895677962514,0.023390758435842336,,,0.0076371488513718964,,0.006862527431935966,,,,,,0.0069021347808064905,,,,,,,0.007194244604316546,,,,,,,,0.007456667517348201,,,,,,,,,,,,,,0.0069981422398202615,0.008681877134475364,,,,0.0065865063466132,0.006474560442849176,,,,,0.009872962446229863
590,Marininema,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.010669739994407998,,,,
591,Mariniphaga,,,0.009973852909245247,0.009130992325248949,,,,,,,,,,,,,,,,,0.01017419829045392,0.006245731915018548,,0.009549613182846722,,,,,,,,,0.011295769999017522,,,,,,,,,0.017487435419566724,0.0069981422398202615,0.010633084494500608,0.01749010995279634,0.010160534588237647,0.011512265177368372,0.009314726604036854,0.009156411188681657,0.007544645503543211,0.013429171643737756,0.01084524705455941,,
592,Marinobacter,0.011538930957183375,,0.014105158053368979,0.02041751954128552,0.022124110386665733,,0.007470804180846672,0.015345077835265883,0.013234879103074857,,0.008951077315796816,,0.015407972977052287,0.016906708348892515,0.04279604925109129,,,0.006570208637167064,,0.014739390076023,0.05431535564942985,0.05035470052565382,0.0499578658185807,0.0350875193083951,0.04217472965038329,0.02620280213075427,0.029002264077612788,,0.05428535893412345,,,0.016378776809831762,0.02351402034474437,0.014825597290753995,0.013009706694048188,0.017563872999662472,0.010759688165084427,0.013154763565187364,,,0.062037991137596345,0.017487435419566724,0.012121137917962556,0.018417042585647886,0.01749010995279634,0.007184582907823305,,0.0065865063466132,0.018312822377363314,0.016870340212060752,0.006714585821868878,0.017147841239820067,0.01270452155615543,0.009872962446229863
593,Marinobacterium,0.016318512654935488,0.010200895677962514,0.03307952781416111,0.018261984650497897,,0.017077183985952,,0.009705079366401251,,0.00900499014719542,0.008951077315796816,,0.008439294364961568,0.004880546308171794,,,0.0050803984164018556,,,,0.014388489208633093,0.008832798781165713,0.011170918398115962,0.006752596239299367,0.010228874416494076,0.012836699010291957,0.008880093546950194,,0.10779979177639278,,,0.016378776809831762,0.01304323169927373,0.01172066377780105,,0.005554184321286722,0.0053798440825422135,0.017402116474669587,0.014068369587322835,0.005247337979167518,,0.017487435419566724,0.022130068867664318,0.018417042585647886,0.019554537394199125,0.010160534588237647,0.022044309504983612,0.014727875925260907,0.009156411188681657,,0.006714585821868878,0.01084524705455941,0.011363269528469982,0.009872962446229863
594,Marinococcus,,,,,,,,,,,,,,,,,,,,,,,,0.006752596239299367,0.0072329064638085505,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
595,Marinomonas,,,0.05685970990337487,0.009130992325248949,,,,,,0.012734979195199857,0.008951077315796816,,,0.004880546308171794,,0.020915193504605287,0.0071847683427342995,0.008046829332343082,0.01315903389919538,0.025529372484248334,,,0.005585459199057981,,,0.009076916918228086,0.011464151473367351,,0.03550083826038832,,,0.029903418410291198,0.02688931099775506,0.06067637193926895,0.013009706694048188,0.009620129439071064,0.021519376330168854,,0.011889942413819158,0.009088655984403941,0.009748329827685625,0.008743717709783362,0.009896867666969842,0.012278028390431924,0.00874505497639817,,,,,,0.016447309097705174,0.01084524705455941,0.008035044940031585,0.012091860121461783
596,Marinospirillum,,,0.0070525790266844895,,,,,,,,,,,,,,,,,,,,,,0.012527761481709752,0.005240560426150853,0.008880093546950194,,,,,,,,,,,,,,,,,,,,,,,,,,,
597,Marinovum,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.009301822521849709,,,0.009748329827685625,,,,,0.007184582907823305,,,,,,,,
598,Mariprofundus,,,,0.012913173184291707,,,,,0.013234879103074857,0.01800998029439084,,,,0.004880546308171794,,,,,,,,,,0.006752596239299367,,,,,,,,,,0.005241640189716529,,,,,,,,,0.012121137917962556,0.010633084494500608,,,0.016280801547469855,,0.011214267643690422,,0.009495858335005063,,0.005681634764234991,
599,Marispirochaeta,,,,,,0.013227929835542418,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.005247337979167518,,,,0.010633084494500608,,,0.006646609399135984,0.009314726604036854,,0.007544645503543211,,,,
600,Maritalea,,,0.0070525790266844895,,,,,,,,,,,,,,,,,,,,,,,,,,0.00962651637096513,,,0.006686607632502981,0.006521615849636865,0.005241640189716529,,,,,,,,,,,,,,,,,,,,
601,Maritimibacter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.010160534588237647,,,,,,,,
602,Marivirga,,,0.012215425198612196,,,,,,,,,,,,,,,,,,,,0.01675637759717394,,,,,,,,,,,,,0.005554184321286722,,,,,0.006893110126399594,,,,,,,,,,,,0.005681634764234991,0.006981238696129261
603,Marivita,,,0.009973852909245247,,,,,,,,,,,,,,,,,,0.014388489208633093,0.006245731915018548,0.01368152501682647,,0.0072329064638085505,,,,,,,,0.00922295758314379,,,,,,,,,,,,,,0.009399725156054597,0.014727875925260907,,,,,0.008035044940031585,
604,Marmoricola,,,,,,,,0.006862527431935966,,,,0.05239625170622461,,,,,,,,,,,,,,,,,,0.010466758030233293,,,,,,,,,,,,,,,,,,,,,0.006714585821868878,0.007668747735922389,0.008035044940031585,
605,Martelella,,,,,,,,,,,,,,,,,,0.0046458390811512556,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
606,Massilia,,,,,,,,,,,,0.026198125853112306,,,,,,,,,,,,,,,,,,,,,0.011295769999017522,,,0.007854802795083686,,,0.007519859855181764,0.007420856536494134,,,,,,,,,,,,,,
607,Massilibacillus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.009399725156054597,,,,,,,
608,Megamonas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.005247337979167518,0.006893110126399594,,,,,,,,,,,,,
609,Melioribacter,,,,0.009130992325248949,,0.01870711777554379,0.007470804180846672,,0.009358472761968363,,,,,,,,,,,,,,,,0.0072329064638085505,,,,0.004305108998398522,,,,,,,,,,,,,,0.009896867666969842,,,0.007184582907823305,0.006646609399135984,,0.006474560442849176,,,,,0.006981238696129261
610,Mesoflavibacter,,,,,,,,,,,,,,,,,,,0.01315903389919538,,0.01903418209398986,0.024982927660074192,0.015798064302778723,,,0.007411271629098264,0.005126924399760753,,0.007456667517348201,,,0.009456291200153169,0.006521615849636865,0.0074127986453769975,,0.007854802795083686,,,0.007519859855181764,0.005247337979167518,,,,,,,,0.0065865063466132,,,,,,
611,Mesonia,,,,,,,,,,,,,,,,,,,,,0.01017419829045392,,0.015798064302778723,,,,,,,,,0.006686607632502981,0.006521615849636865,,,,,,,,0.006893110126399594,,,,,,,,,,,,,
612,Mesorhizobium,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.007924786164912783,,,,0.009456291200153169,,,,,,0.011392359428230208,,,,,0.009896867666969842,,,,,,,,,,,
613,Methylacidiphilum,,,,,,,,,,,,,,,,,,,,,,0.006245731915018548,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
614,Methylobacillus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.006577381782593682,,,,,,,,,,,,,,,,
615,Methylobacter,0.008159256327467744,,,,,0.010800559483472241,,0.006862527431935966,,,,,,,,,,,,,,0.006245731915018548,,,,,0.005126924399760753,,0.007456667517348201,,,,,,0.010622381034562894,,,,,,,,,0.006139014195215962,,,,0.0065865063466132,,0.013067709337232917,,,0.005681634764234991,
616,Methylobacterium,,,,,,,,,,,,0.15313396566088783,0.006890654994433744,0.008453354174446258,0.028016590734026292,0.01478927515693523,,0.006570208637167064,0.02631806779839076,0.029478780152046,,,,,,,,0.007924786164912783,,,,0.006686607632502981,,,,,,0.017402116474669587,,0.010494675958335037,0.006893110126399594,,,,,,,,,,,0.007668747735922389,,
617,Methylocaldum,,,,,,,,,,,,,,,,,,,,,,,,,0.010228874416494076,,,,,,,,,,,,,,,,,,,,,,,,0.006474560442849176,,0.006714585821868878,,,
618,Methyloceanibacter,0.033641475664638744,0.030602687033887542,0.026388334411000997,0.06456586592145853,0.04039291441170388,0.051231551957855996,0.08680290052558771,0.06099547800920835,0.06617439551537428,0.0525076643618524,0.04983748928782972,0.06593050423512806,,,0.04279604925109129,,,0.0046458390811512556,,,0.023860610002556834,0.024982927660074192,0.012489466454645175,0.032384313908634825,0.02398883688418925,0.014822543258196527,0.01700408456252449,0.07349144355178365,0.024730968341474896,0.07474760335178719,0.10187301712981,0.009456291200153169,0.014582776362928079,,0.013009706694048188,0.016662552963860166,,0.018603645043699418,,0.005247337979167518,0.016884602550490662,0.0553001263609331,0.04370338428018482,0.0491121135617277,0.05530858397761648,0.03592291453911652,0.02819917546816379,0.034852515603774246,0.06310620910948617,0.03538752417210005,0.04700210075308214,0.049103944498642936,0.018843850708806828,0.02961888733868959
619,Methylococcus,,0.010200895677962514,,,,,,,,,,,,,,,,,,,,,,0.006752596239299367,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
620,Methylocystis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0053798440825422135,,,,,,,,,,,,,,0.009495858335005063,,,
621,Methylogaea,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0065865063466132,,,,,,0.006981238696129261
622,Methylohalobius,,,,,,,,,,0.00900499014719542,0.023682324543709943,,,,,,,,,,,,,,,,,,,0.012819108217624955,,,,,,,,,,,,,,,,,,,,,0.006714585821868878,,,
623,Methyloligella,0.011538930957183375,0.010200895677962514,,0.009130992325248949,0.00903213024339008,,0.016705225994962793,0.018156540950261302,0.016209350304978644,0.012734979195199857,0.015503720693437334,,,,,,,,,,,0.006245731915018548,,0.006752596239299367,,,0.005126924399760753,0.007924786164912783,0.004305108998398522,0.018128956698893604,0.014755426845075048,,,,,,0.0053798440825422135,,,,,,0.0069981422398202615,0.012278028390431924,,0.007184582907823305,0.006646609399135984,,0.011214267643690422,0.010669739994407998,0.017765124241465296,0.017147841239820067,0.008035044940031585,0.017100472578089634
624,Methylomarinum,,,,,,,,0.009705079366401251,0.018716945523936726,0.00900499014719542,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.008743717709783362,0.0069981422398202615,,0.00874505497639817,,,,0.006474560442849176,,0.006714585821868878,,0.009840880081704624,
625,Methylomicrobium,,,,,,,,0.006862527431935966,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.006893110126399594,,,,,0.007184582907823305,,,,,,0.01084524705455941,,
626,Methylomonas,,0.010200895677962514,,,,,,0.006862527431935966,,0.00900499014719542,0.008951077315796816,,,,,,,,,,,,,,,,,,,,,,0.00922295758314379,,,,,,0.005317343897171515,,,,0.012121137917962556,0.015037452301981826,,,,,,,0.013429171643737756,0.007668747735922389,0.009840880081704624,
627,Methylophaga,,0.017668469596940843,0.009973852909245247,0.009130992325248949,0.00903213024339008,,,0.006862527431935966,0.009358472761968363,,,,0.004872428873381052,,,,0.0071847683427342995,,0.01315903389919538,,,0.006245731915018548,0.005585459199057981,0.10547892517903275,0.10381173728594432,0.08862591857870691,0.09591597275898188,,0.06779692430373813,,,0.009456291200153169,0.011295769999017522,0.005241640189716529,,0.007854802795083686,,0.009301822521849709,0.005317343897171515,,0.006893110126399594,,,,,,0.006646609399135984,,0.012949120885698351,,,,0.008035044940031585,0.012091860121461783
628,Methylophilus,,,,,,,,,,,,,,,,,,0.006570208637167064,,,,,,0.009549613182846722,0.010228874416494076,,,,,,,,,,,,,0.006577381782593682,,,,,,,,,,,,,,,,
629,Methylopila,,,,,,,,,,,,,,,,,,,,,,0.006245731915018548,,,,,,,,,0.012047755569132962,,,,,,,,,0.010494675958335037,,,,,,,,,,,,,,
630,Methyloprofundus,0.008159256327467744,,,,0.012773361087322455,0.017077183985952,,0.006862527431935966,,,,,,,,,,,,,,,0.007899032151389361,0.006752596239299367,,0.005240560426150853,0.010253848799521506,0.007924786164912783,0.01925303274193026,,,,0.006521615849636865,,,,,0.006577381782593682,,,,0.017487435419566724,,0.012278028390431924,0.01749010995279634,0.023828565780450457,0.011512265177368372,0.009314726604036854,0.006474560442849176,,,0.007668747735922389,0.005681634764234991,0.012091860121461783
631,Methylosinus,,,,,,,0.007470804180846672,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
632,Methylotenera,,,,,,,,,,,,,,,,,,,,,,0.006245731915018548,,0.006752596239299367,,,0.007250566019403197,0.007924786164912783,,,,0.006686607632502981,,,,0.007854802795083686,0.009318163287761886,0.014707472779848216,0.005317343897171515,,,0.015144563320384568,,0.010633084494500608,0.015146879534104676,,,,,,,,,0.013962477392258522
633,Methyloversatilis,,,,,,,,,,,,0.010695340092890231,,,,0.01478927515693523,,,,,,,,0.009549613182846722,0.0072329064638085505,,,,,,,,,,,,,,,,0.006893110126399594,,,,,,,,,,,,,
634,Micavibrio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.005241640189716529,,0.005554184321286722,,,,,,,,0.006139014195215962,,,,,,,,,,
635,Microbacterium,,,,,,,,0.013725054863871933,0.009358472761968363,0.012734979195199857,0.02001521734997803,0.03465686291165351,,,,,,,,,,0.008832798781165713,,,,0.005240560426150853,0.005126924399760753,,0.004305108998398522,,,0.011581544149773007,0.006521615849636865,0.005241640189716529,,0.007854802795083686,,0.014707472779848216,0.007519859855181764,0.010494675958335037,0.013786220252799188,,,,,,,,0.006474560442849176,0.010669739994407998,0.015014270338455106,0.020289599376540273,,
636,Microbispora,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.011630003795258524,0.007668747735922389,,
637,Microbulbifer,0.01824465179406316,0.010200895677962514,0.04404334190519116,0.028874733045303677,0.02709639073017024,0.017077183985952,0.012939812414624424,0.013725054863871933,0.016209350304978644,0.0201357701058448,0.012658734937850016,,,,,,,0.0046458390811512556,,,0.007194244604316546,0.008832798781165713,,0.011695839769465033,0.012527761481709752,0.005240560426150853,0.007250566019403197,0.015849572329825565,0.021951834790977953,0.019581511249698935,,0.014951709205145599,0.015974631130057704,0.0074127986453769975,,0.005554184321286722,0.0053798440825422135,0.006577381782593682,,,0.006893110126399594,0.019551547175144377,0.009896867666969842,0.010633084494500608,0.019554537394199125,,0.016280801547469855,0.021844970231010515,0.017130076780235145,0.01996125573251702,0.021233384741779292,0.015337495471844778,0.021258730684551475,0.017100472578089634
638,Microcystis,,,,,,,,,,,,,,,,,,,,,0.007194244604316546,,0.007899032151389361,,0.01617327052797354,,,,,,,0.011581544149773007,0.00922295758314379,,,0.009620129439071064,,0.009301822521849709,,,0.006893110126399594,,,,,,,,,,,,,
639,Microlunatus,,,,,,0.0076371488513718964,,0.006862527431935966,0.009358472761968363,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.009156411188681657,0.010669739994407998,,0.01084524705455941,,
640,Micromonospora,,,,,,,,0.016809690554095334,0.009358472761968363,0.015597100456599611,0.012658734937850016,,,,,,,,,,,,,,,0.005240560426150853,0.007250566019403197,,,0.010466758030233293,0.008519049661011911,,,,,0.007854802795083686,,,,0.005247337979167518,,,,,,,,,0.018312822377363314,0.013067709337232917,0.011630003795258524,0.01084524705455941,,
641,Microscilla,,,,,,,,,,,,,,,,,,,,,,,0.005585459199057981,,,0.007411271629098264,0.007250566019403197,,,,,,0.006521615849636865,,,,,,,,,,,,,,,,,,,,0.005681634764234991,0.006981238696129261
642,Microvirga,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.007401115580216712,,,,,,,,,,,,,,,,,,,,,,,,
643,Mizugakiibacter,,,,,,,,,,,,,,,,,,,,,,,,,0.0072329064638085505,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
644,Modestobacter,,,,,,,,,,0.015597100456599611,,0.05709749155193842,,,,,,,,,0.01017419829045392,,,,,,,,,,,0.009456291200153169,0.006521615849636865,,,0.005554184321286722,,,,,0.006893110126399594,,,,,,,,,,,,,
645,Mogibacterium,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.006577381782593682,,,,,,,,,,,,,0.006714585821868878,,,
646,Moheibacter,,,0.0070525790266844895,,,,,,,0.00900499014719542,,,,,,,,,,,,0.008832798781165713,,0.006752596239299367,,,,,,,,0.009456291200153169,0.01304323169927373,,,,,,,,,,,,,0.012444062627540909,0.009399725156054597,,0.009156411188681657,,,0.007668747735922389,,
647,Moorea,,,,,,,,,,,,,,,,,,,,0.014739390076023,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
648,Moraxella,,,,,,0.013227929835542418,,,,,,,,,,,,,,,,0.008832798781165713,,0.057297679097080334,0.05649080536482387,0.03742508720881034,0.03904549295949541,0.007924786164912783,0.012176687066059283,0.010466758030233293,,0.021144909938575554,0.020623160109506683,0.013868076404071355,0.010622381034562894,0.007854802795083686,,,,,0.006893110126399594,0.008743717709783362,,,0.00874505497639817,0.010160534588237647,0.006646609399135984,0.0131730126932264,,,,,,
649,Moritella,0.024477768982403232,0.010200895677962514,0.031540092240711644,0.01581534263085266,,,,,,,,,,,,,,,,,0.01017419829045392,0.006245731915018548,0.005585459199057981,0.016540415225320064,0.014465812927617101,,0.005126924399760753,0.011207340073326324,0.0638550856814101,0.012819108217624955,0.014755426845075048,0.03409514279787115,0.02766887274943137,0.013868076404071355,0.026019413388096376,0.017563872999662472,0.010759688165084427,,,,0.015413462819021659,,0.0069981422398202615,0.006139014195215962,,,,,,,0.011630003795258524,,,0.009872962446229863
650,Mucilaginibacter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.009301822521849709,0.009209909791217363,0.010494675958335037,,,,,,,,,,,,,,
